date,device,cost,rfi_revenue,clicks,conversions,impressions
20150328,GOOGLE_TV,9.609902639,32.85860402,4,46.05,11708
20150328,PALM,30.32451914,51.56058069,59,37,20407
20150410,ANDROID_TABLET,5748.740177,23899.74832,39167,12934.46853,10110258
20150414,ROKU,0,0,0,0,1
20150106,ANDROID_MOBILE,20952.78352,79691.77831,98831,22728.7135,31853939
20150107,COMPUTER,203011.3284,730974.5489,151880,1204349.364,347289679
20150114,BLACKBERRY,179.0802163,705.079318,944,181.531,351195
20150128,IPOD,363.2045412,2103.230312,3755,7151.784,736133
20150201,IPHONE,7708.579082,53196.47449,61109,19641.53043,24757141
20150302,BLACKBERRY_TABLET,64.56579752,326.0840719,423,314,139177
20150303,IPAD,10688.45637,57498.59474,42121,32604.69925,23291309
20150310,NULL,7.481919835,53.93035367,116,1.001,24984
20150311,XBOX,41.14859217,203.7625194,25,7,84831
20150314,PSP,5.207389459,39.41428469,26,22,18034
20150325,TABLET,0.00049,0.00394,0,0,1
20150402,MOBILE,457.6073486,1708.149795,2699,352.623,771953
20150409,TABLET,0.002202786,0.01646,0,0,6
20150428,UNKNOWN,7.633336165,23.84478986,96,3,13536
20150222,ANDROID_TABLET,8169.978481,34455.11881,54055,31713.1641,14018647
20150306,ANDROID_TABLET,6891.479143,22030.87317,32114,46252.4281,9018093
20150321,IPOD,285.1764054,4837.338402,2786,1040.99,1761218
20150405,IPOD,177.2497066,2284.889038,1552,2233.74,894905
20150114,BLACKBERRY_TABLET,52.88217557,124.486,219,34.401,49880
20150115,IPAD,12602.64929,44643.69782,44429,9296.203,19728967
20150122,NULL,32.67392524,178.1043103,604,3.011,75393
20150123,XBOX,23.66454685,145.6299935,7,9.8,58883
20150126,PSP,3.095709017,19.76152824,17,6.01,11372
20150130,MOBILE,277.7508026,887.8819706,2921,1023.003,378973
20150206,NULL,2.792675218,8.182945782,7,0,5500
20150207,XBOX,39.07867177,213.420551,20,5,89453
20150214,MOBILE,432.6568221,1494.385701,2522,231.959,620225
20150417,GOOGLE_TV,5.386011189,23.03469447,1,3,8529
20150417,PALM,8.491460461,30.87764728,27,22,10508
20150111,ANDROID_MOBILE,26599.23406,94703.0974,116898,49296.6685,35521384
20150112,COMPUTER,286837.3379,771016.5298,161274,1387127.31,373698792
20150118,ANDROID_TABLET,7465.859989,24912.37208,59246,17509.237,10268260
20150203,BLACKBERRY,178.0693109,708.0326828,956,533.862,345941
20150217,IPOD,231.0510539,2388.659863,2883,1265.048,863631
20150330,TABLET,0.00090764,0.00986,0,0,3
20150403,PSP,5.85371692,45.84422992,31,92,19372
20150414,TABLET,0.075951708,1.85211,0,0,809
20150427,WINDOWS_MOBILE,1138.624639,5136.902624,20859,20496.74901,1621457
20150311,ANDROID_TABLET,6282.011653,23909.43181,30871,30585.39209,10072818
20150410,IPOD,518.0738738,3849.722598,2622,12128.101,1829710
20150102,IPHONE,6860.592678,36121.09485,74721,7654.84,19746179
20150120,IPAD,12242.93706,38272.18834,41603,11099.519,16930541
20150131,PSP,4.672693125,26.00221204,21,5,16821
20150203,BLACKBERRY_TABLET,83.14878512,204.2767297,330,139,81843
20150204,IPAD,12071.1412,49933.26637,43580,33545.15388,22605408
20150211,NULL,2.708695664,7.001893002,18,0,4325
20150212,XBOX,36.39027262,183.1341561,19,6.611,76209
20150215,PSP,5.086053648,34.07571059,23,0,16797
20150226,TABLET,0.007455084,0.026860651,0,0,9
20150303,MOBILE,237.0268085,963.8372131,1114,326.55,436095
20150329,UNKNOWN,5.753315771,20.73590336,75,2,9725
20150422,GOOGLE_TV,6.313954046,27.34365714,5,10,9679
20150422,PALM,6.045446647,30.319692,11,33,10710
20150506,GOOGLE_TV,5.879940294,28.4354404,1,14,9444
20150506,PALM,7.0469605,41.46590478,13,41,16409
20150123,ANDROID_TABLET,8102.740329,37634.55761,66565,24706.31,14456019
20150201,COMPUTER,348058.2364,798902.456,202923,1929211.339,365466530
20150207,ANDROID_TABLET,8119.018288,46352.64804,55974,36437.55016,18769964
20150222,IPOD,215.3003108,2511.422811,2486,811.053,932379
20150306,IPOD,252.9702164,2306.97261,3358,875.6,982377
20150503,TABLET,0.000251459,0.00826,0,0,4
20150101,KINDLE,894.3338537,2638.363482,3407,801.335,1002011
20150107,NULL,24.56670199,104.4317196,507,3.001,42820
20150108,XBOX,15.74825994,94.16231321,4,19,44049
20150115,MOBILE,160.0825342,701.7708358,1627,128.831,299173
20150318,GOOGLE_TV,5.732803949,26.05491739,2,12,9506
20150318,PALM,29.45203761,56.00024419,128,87.01,22004
20150104,BLACKBERRY,149.9885566,584.3160045,655,61.215,307751
20150118,IPOD,268.6378254,1831.483188,4405,56.208,752211
20150220,PSP,4.531171588,31.94880264,11,5,15587
20150301,XBOX,32.36307323,152.8743655,7,8,66614
20150304,PSP,4.042381384,23.58637687,27,21,11193
20150315,TABLET,0.001715475,0.008157178,0,0,3
20150328,WINDOWS_MOBILE,6296.899936,21736.22886,9050,174287.643,2927381
20150418,UNKNOWN,7.734496996,23.69446431,71,23,10780
20150212,ANDROID_TABLET,7650.806109,31656.49527,47563,29466.27507,12985203
20150311,IPOD,271.2769469,3042.82559,2765,243,1264621
20150104,BLACKBERRY_TABLET,38.4132858,115.031661,136,16.101,51839
20150105,IPAD,11938.66169,41825.68273,38229,13805.9355,18424093
20150112,NULL,37.07840355,191.9641839,1146,2,74517
20150113,XBOX,15.69015728,83.77480416,8,2,37454
20150116,PSP,3.486135483,18.6834706,11,15,9201
20150120,MOBILE,386.3102155,1507.570048,5933,545.715,584344
20150127,TABLET,0.255444898,1.13238067,3,2,389
20150204,MOBILE,261.754285,1023.48602,2121,306.03,839644
20150323,GOOGLE_TV,6.162084948,19.722474,8,15,8228
20150323,PALM,27.82298806,50.07918557,71,42,21427
20150407,GOOGLE_TV,4.868760151,20.22786321,5,47,7348
20150407,PALM,12.21314796,35.0234076,24,8,11920
20150427,NOOK,100.0715773,411.4681648,252,2704.9,157118
20150101,ANDROID_MOBILE,18138.59272,68414.31619,148509,10901.214,31142113
20150102,COMPUTER,180549.3646,560275.5609,171403,964346.1257,285510241
20150108,ANDROID_TABLET,4892.660131,18659.36142,39991,8138.354,6966731
20150123,IPOD,599.5067065,2325.05903,4661,33.276,843845
20150207,IPOD,352.6262857,3156.197206,5403,188.032,1242093
20150320,TABLET,0.005182918,0.022299411,0,0,10
20150417,WINDOWS_MOBILE,2607.22261,8728.652898,11992,163404.485,1806670
20150423,UNKNOWN,25.53457774,57.26161429,333,12,19940
20150507,UNKNOWN,42.71416912,34.54679036,76,19,14050
20150219,GOOGLE_TV,6.27079023,20.29416887,5,17,8382
20150219,PALM,16.4471506,32.26232828,35,52,13059
20150301,ANDROID_TABLET,5964.381346,20094.0294,38360,39351.93407,8480329
20150429,KINDLE,1043.342881,3249.228075,2379,25249.20102,1237718
20150110,IPAD,13130.81891,48515.66654,41821,13562.772,22169427
20150121,PSP,3.013290192,15.22051122,12,0,8803
20150201,NULL,3.619297051,12.05064373,11,0,7013
20150202,XBOX,32.68980535,245.8286196,35,7.001,96544
20150205,PSP,3.598861999,27.04788278,16,0,13953
20150216,TABLET,0.090408592,0.078829902,0,0,28
20150319,UNKNOWN,3.703502644,18.66057813,53,4.204,8849
20150412,GOOGLE_TV,5.015704955,29.81738737,10,18,11020
20150412,PALM,6.540360112,28.7354372,16,18,9911
20150113,ANDROID_TABLET,7852.391251,23100.26254,64948,16487.745,8884971
20150212,IPOD,299.4273238,2810.036372,3025,780.521,1056614
20150422,WINDOWS_MOBILE,1494.32633,6773.981298,9030,60231.286,1721006
20150506,WINDOWS_MOBILE,1229.631841,5233.506776,27950,39143.244,1726435
20150105,MOBILE,168.8751573,503.1227966,737,41.76,226347
20150224,GOOGLE_TV,5.167863755,18.99090658,2,12,8617
20150224,PALM,21.62361053,35.27239958,68,99,16541
20150308,GOOGLE_TV,7.463573487,26.31482817,5,67,10268
20150308,PALM,19.73102854,44.22548804,77,7.01,18466
20150328,NOOK,175.498791,604.2136763,374,517,214279
20150425,GOOGLE_GLASS,0.034362809,0.21158,0,0,112
20150509,GOOGLE_GLASS,0.529407229,0.09583,0,0,37
20150108,IPOD,167.6453535,1266.763421,1450,174.1,518492
20150210,PSP,5.577281551,34.14587794,42,2,17786
20150221,TABLET,0.004175734,0.009749665,0,0,5
20150305,TABLET,0.020867832,0.018416248,0,0,7
20150318,WINDOWS_MOBILE,2777.842,11295.01416,3323,180479.622,2176340
20150324,UNKNOWN,4.127238079,18.79908778,92,3.25,9286
20150408,UNKNOWN,13.82568951,37.07515649,145,103,16745
20150429,ANDROID_MOBILE,28155.13163,110832.8521,139482,424339.9313,48381020
20150501,GOOGLE_TV,6.72202406,31.4805933,7,18,10830
20150501,PALM,5.24349807,35.1054587,13,5,12852
20150202,ANDROID_TABLET,6075.828346,29375.34737,56103,31371.69013,12374404
20150301,IPOD,195.5100102,1839.248825,3111,1818.456,798376
20150102,NULL,20.45478449,115.574827,670,2.05,51477
20150103,XBOX,10.69842415,71.83641328,6,1,36398
20150106,PSP,2.820040402,27.51600785,9,0,14231
20150110,MOBILE,154.5254501,624.2899134,1618,149.756,278121
20150117,TABLET,0.008731186,0.0143867,0,0,4
20150313,GOOGLE_TV,6.427457818,21.98583488,1,36,8607
20150313,PALM,23.80461357,46.9091966,140,43.02,19786
20150417,NOOK,122.9643108,491.7438709,283,1506.40002,182168
20150430,GOOGLE_GLASS,0.041236659,0.06522124,0,0,45
20150506,WII,0,NULL,0,0,1
20150113,IPOD,242.8766548,1514.261289,3010,168.5,581410
20150310,TABLET,0.002292666,0.011168154,0,0,4
20150323,WINDOWS_MOBILE,5481.24325,19611.97975,3685,189849.051,2841486
20150407,WINDOWS_MOBILE,2178.404721,7505.336093,8476,84343.261,1677735
20150413,UNKNOWN,22.05889396,44.5579819,316,12,20250
20150125,GOOGLE_TV,10.20194843,26.788568,8,8.001,10550
20150125,PALM,37.1069369,43.69376324,58,33.001,14885
20150209,GOOGLE_TV,8.153986171,27.10689354,2,49,10818
20150209,PALM,20.51301175,33.56484089,33,25,14743
20150326,GOOGLE_GLASS,0.006195102,0.05056,0,0,32
20150419,KINDLE,1443.430943,5580.935136,3703,94886.69502,1963256
20150111,PSP,4.014898538,35.37751773,16,29,17459
20150122,TABLET,0.192429262,0.712222,0,0,252
20150206,TABLET,0.159979639,1.152615921,3,0,460
20150219,WINDOWS_MOBILE,3074.093794,11610.0767,11826,134043.92,2802148
20150225,UNKNOWN,42.38374623,90.72994342,579,35.002,25176
20150309,UNKNOWN,12.65959216,48.95870221,186,8.06,18713
20150402,GOOGLE_TV,3.925015114,18.46044111,3,31.2,6568
20150402,PALM,12.00589328,37.67100574,26,26,12845
20150422,NOOK,147.9660439,604.8065052,313,1961.65,238540
20150425,IPHONE,14958.87509,160498.8485,90265,25085.45772,71819836
20150506,NOOK,124.6359475,489.2650972,243,1755.504,196551
20150509,IPHONE,11391.93333,153916.357,106029,22390.9375,64538837
20150103,ANDROID_TABLET,4648.922023,16673.50547,52282,4921.154,7252143
20150202,IPOD,137.550037,1426.331022,2462,1269.405,604628
20150412,WINDOWS_MOBILE,1432.915701,8030.885328,9710,27803.513,1970915
20150502,UNKNOWN,19.81329348,41.12564537,164,118,13799
20150130,GOOGLE_TV,10.09186913,24.59083983,7,5.01,9072
20150130,PALM,21.46420103,26.19074893,27,70.012,10381
20150214,GOOGLE_TV,10.35067429,26.867213,5,38,12035
20150214,PALM,19.56201016,35.51069124,46,114.04,13609
20150318,NOOK,224.3876017,710.36971,493,684.7,266805
20150331,GOOGLE_GLASS,0.011043832,0.03917,0,0,24
20150415,GOOGLE_GLASS,0.004827566,0.03376,1,0,24
20150424,KINDLE,1192.253923,4232.272407,2938,80106.93316,1461398
20150508,KINDLE,1017.562468,3597.145484,3368,27535.683,1386720
20150211,TABLET,0.223593531,1.688160788,3,0,622
20150224,WINDOWS_MOBILE,4084.312063,12021.56063,6507,217319.042,2819753
20150308,WINDOWS_MOBILE,3361.716522,9003.713523,3474,125136.836,2097044
20150314,UNKNOWN,12.35563682,19.21711146,196,7.06,8443
20150419,ANDROID_MOBILE,24797.87616,117235.8004,108661,414163.5288,51797142
20150427,BLACKBERRY,154.6530803,1408.456266,3520,323.811,715094
20150430,IPHONE,14519.61639,151834.8317,98966,22028.45897,68523064
20150219,WII,0,0,0,0,2
20150227,GOOGLE_GLASS,0.011639301,0.06252,0,0,30
20150501,WINDOWS_MOBILE,1881.711948,8820.789505,9648,141085.441,1938861
20150107,TABLET,0.017616013,0.0235468,0,0,8
20150126,UNKNOWN,757.2382079,542.5711078,3821,75.916,87922
20150303,GOOGLE_TV,5.625385908,20.45483002,4,15,7692
20150303,PALM,47.04766561,237.1200492,134,17,86729
20150323,NOOK,178.5258785,541.0788179,507,361.751,211981
20150326,IPHONE,12372.81577,152075.5788,71743,71885.42808,64325898
20150407,NOOK,151.8020311,420.4486097,394,1180.03,154841
20150420,GOOGLE_GLASS,0.052863703,0.118,0,0,85
20150427,BLACKBERRY_TABLET,39.22348249,128.3942987,250,75,55569
20150428,IPAD,11098.7934,74295.73931,58133,27898.13164,31540329
20150504,GOOGLE_GLASS,0.008815851,0.087709475,0,0,65
20150103,IPOD,142.4293539,1046.662205,3207,100.6,469898
20150313,WINDOWS_MOBILE,3186.539199,9358.971644,2781,173451.861,2214669
20150403,UNKNOWN,6.035414291,25.32862248,76,17.05,11943
20150424,ANDROID_MOBILE,25198.11874,116861.4993,113920,306451.5532,53640483
20150425,COMPUTER,209090.7473,640744.1644,124473,2574032.027,260716287
20150508,ANDROID_MOBILE,25259.80942,109017.7986,149706,416895.627,50089326
20150509,COMPUTER,256035.4304,756452.8788,153579,2394547.661,277855295
20150115,GOOGLE_TV,4.689511928,13.95748,3,1,5687
20150115,PALM,22.62924542,32.80556336,29,7,11499
20150219,NOOK,204.869323,692.2919932,726,1024.93,257417
20150316,GOOGLE_GLASS,0.008602475,0.06118,0,0,37
20150325,KINDLE,1071.686551,4489.769097,5224,5688.788,1699705
20150409,KINDLE,1286.975475,4280.453529,4687,20479.285,1564090
20150101,PSP,3.763674211,22.35686441,16,3,11887
20150112,TABLET,0.015679782,0.04232015,0,0,16
20150125,WINDOWS_MOBILE,4165.155858,13965.96679,4560,74833.953,2840779
20150131,UNKNOWN,351.275824,254.6699057,1883,73.505,58033
20150209,WINDOWS_MOBILE,4029.357105,11252.4297,3054,105490.674,2851083
20150215,UNKNOWN,70.16030604,126.5308904,933,72.016,31853
20150328,BLACKBERRY,203.7045388,1346.89342,1502,515.62,612417
20150331,IPHONE,10954.607,118962.9132,67090,31090.13305,49762965
20150412,NOOK,100.5539619,456.6850796,356,237.2,177297
20150415,IPHONE,12613.29907,147071.8121,59863,40875.10715,63713733
20150128,GOOGLE_GLASS,0.016818664,0.03605,0,0,18
20150402,WINDOWS_MOBILE,2743.766272,8296.989505,8235,70375.90101,1674084
20150430,COMPUTER,338439.1938,874608.4291,163120,2161133.623,353811677
20150120,GOOGLE_TV,4.907577753,15.39462,5,3,6391
20150120,PALM,20.00333393,34.72394724,68,8,12650
20150204,GOOGLE_TV,8.73498037,24.06113896,7,23,9466
20150204,PALM,19.4564033,31.93647878,36,82,13668
20150224,NOOK,194.2540681,528.9721875,755,645.60002,231365
20150227,IPHONE,9677.191237,73248.24099,54060,11632.078,32885891
20150308,NOOK,259.6757187,787.0887071,600,1509.511,304564
20150321,GOOGLE_GLASS,0.006155669,0.02667,0,0,17
20150328,BLACKBERRY_TABLET,72.54814208,166.238155,300,59,63646
20150329,IPAD,10988.94783,60860.48805,37275,26609.35547,25717412
20150330,KINDLE,918.8946356,3090.287407,3147,9820.626,1152829
20150405,GOOGLE_GLASS,0.005477548,0.03302,0,0,20
20150414,KINDLE,1320.169359,4096.284667,3525,46959.34501,1569910
20150428,MOBILE,252.0360685,1732.437689,2870,939.205,855502
20150130,WINDOWS_MOBILE,4042.631873,10711.47308,2597,77914.46802,2252904
20150201,TABLET,0.136385271,0.6711,4,0,263
20150214,WINDOWS_MOBILE,10843.28503,15919.00681,4962,135392.097,3584970
20150220,UNKNOWN,46.73487517,62.41490024,438,65.003,20475
20150304,UNKNOWN,58.83732017,56.91300274,814,14.5,22209
20150325,ANDROID_MOBILE,23069.16393,115472.0713,90207,169683.0795,49662027
20150326,COMPUTER,322482.3469,827500.4904,137747,1513629.124,359483419
20150409,ANDROID_MOBILE,27128.40981,130191.7156,103960,489506.3451,52750898
20150417,BLACKBERRY,223.7853175,1845.121094,4224,249.35003,906504
20150420,IPHONE,11843.48006,138943.924,72472,23523.14574,63018773
20150501,NOOK,102.9306005,428.1272389,198,1531.4,167332
20150504,IPHONE,12453.95574,149871.2605,105869,39358.04537,64757230
20150217,GOOGLE_GLASS,0.025693954,0.06365,0,0,23
20150226,KINDLE,1063.620873,3391.339794,2680,14634.815,1271636
20150116,UNKNOWN,131.5115759,210.7283014,1773,39.5,31208
20150313,NOOK,180.7123143,431.9271621,525,952.264,194169
20150316,IPHONE,12234.33251,133833.6823,70791,11896.89104,59941838
20150402,WII,0.001210809,0.0065,0,0,5
20150410,GOOGLE_GLASS,0.017449686,0.07201,0,0,39
20150417,BLACKBERRY_TABLET,53.56139536,167.1530449,273,96,61588
20150418,IPAD,11704.45356,73332.31755,47036,31146.09802,35955865
20150425,NULL,0.373728378,4.698301374,5,0,2021
20150426,XBOX,71.07771244,359.6236115,14,0,144322
20150429,PSP,9.110790949,73.71012845,34,29,35435
20150503,KINDLE,954.6664046,3639.539111,2440,15826.825,1507130
20150509,NULL,1.002593005,8.740914979,45,2,3468
20150303,WINDOWS_MOBILE,3314.294811,10269.37304,3254,409622.75,2185618
20150330,ANDROID_MOBILE,20362.03618,101905.7795,87440,164189.3711,42753937
20150331,COMPUTER,400719.3422,840662.4513,144088,1767055.589,370793012
20150414,ANDROID_MOBILE,21917.47763,116185.0286,87196,406474.8576,51406254
20150415,COMPUTER,330256.1816,926046.4852,161025,2434138.012,355210600
20150422,BLACKBERRY,241.7565713,1758.037521,4604,321.51,891139
20150506,BLACKBERRY,193.0490545,1702.33771,4909,310,893957
20150105,GOOGLE_TV,6.785775473,18.575,3,0.25,7158
20150105,PALM,13.51442242,21.977683,26,3,9471
20150125,NOOK,306.6435322,924.6002646,2589,587.16,418153
20150128,IPHONE,10620.58899,63874.27863,79849,42792.8039,27492490
20150130,WII,0,0,0,0,2
20150209,NOOK,269.9056859,837.8304488,1187,540.561,343493
20150214,WII,0,0,0,0,1
20150222,GOOGLE_GLASS,0.015033141,0.04190236,0,0,17
20150306,GOOGLE_GLASS,0.06491902,0.061376855,0,0,18
20150315,KINDLE,988.7237668,4003.077469,3359,14279.683,1393921
20150329,MOBILE,291.3590247,1634.94709,3297,544.85,709336
20150102,TABLET,0.001065684,0.01708255,0,0,9
20150115,WINDOWS_MOBILE,1776.281598,5293.747442,2728,51162.094,1532077
20150121,UNKNOWN,79.73137992,167.0677244,1091,16.427,39935
20150205,UNKNOWN,92.78121027,136.8249099,927,157.114,63519
20150226,ANDROID_MOBILE,23081.98015,88962.92212,87030,162543.2712,37048685
20150227,COMPUTER,286297.2958,673002.9594,119450,1908882.919,303572580
20150318,BLACKBERRY,176.5867986,1310.211955,731,269.65,572409
20150321,IPHONE,11719.07528,170690.2563,66221,14753.53705,72770668
20150402,NOOK,148.6072531,507.4898123,302,1301.05,194613
20150405,IPHONE,8675.117738,90898.07022,44172,16817.324,38556832
20150422,BLACKBERRY_TABLET,94.89834545,358.99499,248,199.5,173926
20150423,IPAD,10592.26349,73638.25732,40004,20667.44169,33413728
20150430,NULL,1.666833626,18.30377126,27,0,9049
20150506,BLACKBERRY_TABLET,43.11172539,130.7153529,247,148,60332
20150507,IPAD,9932.10124,78928.2092,51126,19497.95061,35616769
20150118,GOOGLE_GLASS,0.017035042,0.06014,0,0,26
20150127,KINDLE,1393.326965,3348.074142,2531,9755.72301,1158170
20150420,COMPUTER,316804.4771,886479.4482,169878,3121919.79,356910625
20150426,ANDROID_TABLET,4912.777474,17415.55338,19717,56907.46007,8254098
20150503,ANDROID_MOBILE,21941.07948,114604.0789,141757,431034.9997,52196912
20150504,COMPUTER,340863.8446,950383.7033,150612,2268237.252,355987506
20150110,GOOGLE_TV,14.91874649,30.29312162,11,1,12579
20150110,PALM,31.91186329,36.03337363,48,19,11683
20150130,NOOK,244.4778651,631.6433763,1718,2087.45,227139
20150214,NOOK,279.3394649,867.7125135,1368,517.262,335246
20150217,IPHONE,9588.065656,88778.69596,74653,18460.14504,39092068
20150303,WII,0,0,0,0,2
20150311,GOOGLE_GLASS,0.018343627,0.10384,0,0,48
20150318,BLACKBERRY_TABLET,92.71280154,182.5796915,313,89,69516
20150319,IPAD,13557.5577,84943.83864,46519,22980.0501,35991868
20150320,KINDLE,1087.858225,4117.810054,3363,9058.92001,1522017
20150326,NULL,2.211629882,9.933077866,11,0,4594
20150327,XBOX,45.93547704,185.2116873,26,1.01,81579
20150404,KINDLE,1169.130618,4365.059299,4684,24606.97221,1664156
20150418,MOBILE,287.3914752,2094.71034,2847,899.504,985279
20150120,WINDOWS_MOBILE,2883.841955,9436.780163,3581,63927.193,1894071
20150204,WINDOWS_MOBILE,4817.472674,11539.62579,2597,139617.522,2661169
20150210,UNKNOWN,69.13553628,149.8058366,1014,744.106,32780
20150315,ANDROID_MOBILE,19233.3145,115111.9662,75437,110585.4281,49509596
20150316,COMPUTER,291525.2051,859022.8838,159822,1924444.438,388461164
20150323,BLACKBERRY,174.777698,1238.415959,1880,217.282,553616
20150407,BLACKBERRY,190.4647234,1175.900818,1108,206.62301,568421
20150410,IPHONE,37981.87735,152423.0129,79821,67747.60602,74489550
20150123,GOOGLE_GLASS,0.011999652,0.02379,0,0,10
20150207,GOOGLE_GLASS,0.021052776,0.06771,0,0,31
20150216,KINDLE,1147.428141,3514.649695,2972,17113.008,1314820
20150106,UNKNOWN,80.37550701,96.69809368,1009,17.6,15942
20150127,ANDROID_MOBILE,30922.20935,96699.72095,113737,105812.0292,37356555
20150128,COMPUTER,415492.0603,945554.5939,455262,2048679.149,431303737
20150219,BLACKBERRY,295.2241864,1757.940589,1733,1274.002,822743
20150222,IPHONE,10710.96482,78829.16296,62025,20044.82646,37521147
20150303,NOOK,191.8237474,555.6674809,512,1337.8,213742
20150306,IPHONE,11641.48498,96184.27064,75464,18213.81006,42502114
20150323,BLACKBERRY_TABLET,77.75119487,170.7654689,282,49,71522
20150324,IPAD,11456.47642,69077.17661,40905,23489.87039,30017568
