city,d_kings_landing,d_astapor,d_winterfell,trips_in_first_30_days,signup_date,!day of week,!day of week num,avg_rating_of_driver,avg_surge,last_trip_date,is_active,d_iphone,d_android,surge_pct,is_uber_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Astapor,0,1,0,20,1/31/2014,Friday,6,4.8,1.07,6/30/2014,1,1,0,4.3,1,80,1.81,4.8
Winterfell,0,0,1,1,1/25/2014,Saturday,7,4.3,1,6/11/2014,1,1,0,0,1,50,2.57,4.8
Winterfell,0,0,1,0,1/25/2014,Saturday,7,5,1,6/8/2014,1,1,0,0,1,40,6.17,4.6
King's Landing,1,0,0,4,1/21/2014,Tuesday,3,4.8,1.19,7/1/2014,1,1,0,31.3,1,68.8,2.57,4.8
Winterfell,0,0,1,49,1/22/2014,Wednesday,4,4.1,1.02,6/28/2014,1,1,0,2.1,1,71.9,3.2,4.4
Astapor,0,1,0,6,1/2/2014,Thursday,5,4.7,1,1/16/2014,0,1,0,0,1,100,5.45,5
Winterfell,0,0,1,0,1/2/2014,Thursday,5,5,1.04,6/29/2014,1,1,0,7.1,0,66.7,4.13,4.4
Astapor,0,1,0,0,1/25/2014,Saturday,7,4.5,1,6/21/2014,1,1,0,0,1,85.7,5.05,4.7
King's Landing,1,0,0,0,1/17/2014,Friday,6,NaN,1,6/14/2014,1,0,1,0,0,100,1.8,5
Astapor,0,1,0,0,1/12/2014,Sunday,1,3.1,1.08,4/5/2014,0,1,0,15.4,0,30.8,2.4,4.8
Astapor,0,1,0,2,1/12/2014,Sunday,1,5,1,2/2/2014,0,0,1,0,0,0,1.92,5
Winterfell,0,0,1,0,1/21/2014,Tuesday,3,5,1,4/13/2014,0,1,0,0,1,0,3.05,5
Astapor,0,1,0,2,1/31/2014,Friday,6,3,1.17,3/9/2014,0,0,1,33.3,0,0,2.49,4.7
Winterfell,0,0,1,1,1/25/2014,Saturday,7,5,1.06,5/18/2014,0,0,1,25,1,0,11.39,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,5,1.22,6/9/2014,1,0,1,11.1,1,55.6,2.97,4.7
Astapor,0,1,0,4,1/22/2014,Wednesday,4,4.5,1.13,6/24/2014,1,1,0,17.9,1,71.4,2.83,4.9
Winterfell,0,0,1,3,1/6/2014,Monday,2,4.8,1,6/6/2014,1,0,1,0,0,100,5.85,5
Astapor,0,1,0,5,1/18/2014,Saturday,7,5,1.04,6/13/2014,1,1,0,16.7,1,16.7,1.23,4.6
Winterfell,0,0,1,4,1/11/2014,Saturday,7,4.5,1.04,7/1/2014,1,1,0,7.1,1,42.9,2.58,4.8
Astapor,0,1,0,1,1/4/2014,Saturday,7,NaN,1,1/4/2014,0,1,0,0,1,0,3.41,5
King's Landing,1,0,0,0,1/16/2014,Thursday,5,4.2,1,6/18/2014,1,1,0,0,1,50,2.1,5
Winterfell,0,0,1,0,1/20/2014,Monday,2,NaN,1,5/10/2014,0,0,1,0,0,0,3.5,3
King's Landing,1,0,0,1,1/6/2014,Monday,2,5,1,6/5/2014,1,1,0,0,1,100,2.13,4.5
Winterfell,0,0,1,0,1/17/2014,Friday,6,NaN,1,6/8/2014,1,1,0,0,1,33.3,3.7,5
Winterfell,0,0,1,1,1/13/2014,Monday,2,5,1,6/29/2014,1,1,0,0,0,71.4,2.29,4
Astapor,0,1,0,0,1/20/2014,Monday,2,NaN,1,2/21/2014,0,1,0,0,1,100,15.98,5
Winterfell,0,0,1,3,1/18/2014,Saturday,7,4,1,6/14/2014,1,1,0,0,1,66.7,14.69,5
Winterfell,0,0,1,5,1/20/2014,Monday,2,4.8,1.07,6/8/2014,1,1,0,13,1,43.5,2.28,4.8
Astapor,0,1,0,0,1/30/2014,Thursday,5,5,1,4/12/2014,0,0,1,0,0,100,1.08,3
Winterfell,0,0,1,0,1/19/2014,Sunday,1,4,1.25,3/23/2014,0,1,0,100,0,0,13.17,5
King's Landing,1,0,0,0,1/15/2014,Wednesday,4,4,1,3/19/2014,0,1,0,0,0,100,7.02,5
Astapor,0,1,0,1,1/29/2014,Wednesday,4,5,1,1/29/2014,0,1,0,0,0,100,13.55,5
King's Landing,1,0,0,1,1/29/2014,Wednesday,4,5,1,6/15/2014,1,1,0,0,1,25,6,5
Astapor,0,1,0,0,1/31/2014,Friday,6,4.7,1,6/15/2014,1,0,1,0,1,50,4.41,5
Winterfell,0,0,1,0,1/19/2014,Sunday,1,5,1.1,4/13/2014,0,1,0,40,0,20,3.19,5
King's Landing,1,0,0,1,1/11/2014,Saturday,7,5,1,5/4/2014,0,1,0,0,0,0,7.84,5
Winterfell,0,0,1,0,1/15/2014,Wednesday,4,NaN,1,3/12/2014,0,0,1,0,0,100,2.17,5
Winterfell,0,0,1,7,1/21/2014,Tuesday,3,3.8,1.04,6/18/2014,1,1,0,8,0,92,8.92,4.9
Winterfell,0,0,1,3,1/9/2014,Thursday,5,3.5,1,6/22/2014,1,1,0,0,0,57.1,2.64,4.6
Astapor,0,1,0,4,1/19/2014,Sunday,1,4.8,1,5/2/2014,0,0,1,0,1,84.6,6.81,5
King's Landing,1,0,0,1,1/18/2014,Saturday,7,NaN,1,1/19/2014,0,1,0,0,1,0,1.36,5
Astapor,0,1,0,0,1/18/2014,Saturday,7,NaN,2.25,3/2/2014,0,0,1,100,0,0,1.81,5
Astapor,0,1,0,0,1/22/2014,Wednesday,4,5,1,5/29/2014,0,1,0,0,1,100,1.36,5
Astapor,0,1,0,2,1/28/2014,Tuesday,3,5,1,2/4/2014,0,1,0,0,0,100,7.06,5
Winterfell,0,0,1,2,1/13/2014,Monday,2,4.5,1,1/18/2014,0,1,0,0,0,50,6.85,3.5
Winterfell,0,0,1,1,1/23/2014,Thursday,5,5,1,2/27/2014,0,0,1,0,0,100,10.94,3.5
King's Landing,1,0,0,8,1/10/2014,Friday,6,4.7,1.16,6/17/2014,1,1,0,14.8,0,63,2.89,4.5
King's Landing,1,0,0,1,1/11/2014,Saturday,7,5,1,1/12/2014,0,0,1,0,0,0,1.33,5
Winterfell,0,0,1,3,1/30/2014,Thursday,5,5,1,5/18/2014,0,1,0,0,1,33.3,2.44,4.9
Astapor,0,1,0,0,1/18/2014,Saturday,7,5,1,4/13/2014,0,0,1,0,0,0,10.44,NaN
Winterfell,0,0,1,1,1/13/2014,Monday,2,5,1,1/13/2014,0,1,0,0,0,100,18.76,5
Winterfell,0,0,1,2,1/3/2014,Friday,6,5,1,6/21/2014,1,0,1,0,0,33.3,1.98,4.7
Winterfell,0,0,1,1,1/7/2014,Tuesday,3,5,1,5/24/2014,0,0,1,0,0,33.3,2.28,4.5
Winterfell,0,0,1,0,1/30/2014,Thursday,5,NaN,1,6/25/2014,1,1,0,0,0,100,4.71,3
Winterfell,0,0,1,2,1/6/2014,Monday,2,5,1.32,6/8/2014,1,1,0,30,0,40,6.38,4.5
Astapor,0,1,0,1,1/8/2014,Wednesday,4,NaN,1,6/5/2014,1,1,0,0,1,100,7.86,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,4,1,1/12/2014,0,0,1,0,0,0,8.16,5
Astapor,0,1,0,0,1/11/2014,Saturday,7,5,1,2/18/2014,0,1,0,0,1,100,3.69,5
Winterfell,0,0,1,9,1/11/2014,Saturday,7,5,1.12,6/26/2014,1,1,0,11.5,1,53.8,2.95,4.7
King's Landing,1,0,0,0,1/10/2014,Friday,6,4.9,1,6/30/2014,1,1,0,0.5,1,82.3,8.73,4.8
Winterfell,0,0,1,1,1/18/2014,Saturday,7,4.5,1,6/27/2014,1,1,0,0,1,100,7.88,5
King's Landing,1,0,0,0,1/2/2014,Thursday,5,4.3,1.1,6/19/2014,1,1,0,20,0,100,7.32,4.8
Winterfell,0,0,1,4,1/28/2014,Tuesday,3,5,1,2/27/2014,0,0,1,0,1,100,1.26,4.5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,NaN,1,6/7/2014,1,1,0,0,0,0,0,NaN
King's Landing,1,0,0,1,1/5/2014,Sunday,1,4.5,1.11,6/13/2014,1,1,0,14.3,0,100,11.43,4.9
Winterfell,0,0,1,3,1/4/2014,Saturday,7,5,1,4/14/2014,0,0,1,0,1,50,2.41,4.8
Astapor,0,1,0,0,1/15/2014,Wednesday,4,5,1,3/23/2014,0,1,0,0,0,0,15.62,4
Astapor,0,1,0,2,1/28/2014,Tuesday,3,5,1,3/21/2014,0,1,0,0,0,100,3.95,5
Winterfell,0,0,1,0,1/3/2014,Friday,6,5,1,3/29/2014,0,1,0,0,0,100,3.47,5
Winterfell,0,0,1,1,1/11/2014,Saturday,7,4.7,1.16,6/14/2014,1,1,0,25,1,50,5.03,5
Winterfell,0,0,1,0,1/5/2014,Sunday,1,3.3,1.06,6/30/2014,1,1,0,6.3,0,50,5.82,4.8
Winterfell,0,0,1,1,1/29/2014,Wednesday,4,5,1,1/31/2014,0,0,1,0,0,100,4.35,5
King's Landing,1,0,0,3,1/30/2014,Thursday,5,5,1,6/19/2014,1,1,0,0,1,90,11.33,4.7
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,5,1,6/1/2014,1,1,0,0,0,33.3,4.82,5
Winterfell,0,0,1,1,1/11/2014,Saturday,7,3,1.75,1/12/2014,0,1,0,100,0,0,1.13,5
Astapor,0,1,0,0,1/25/2014,Saturday,7,NaN,1.5,5/31/2014,0,1,0,100,0,100,2.4,5
Winterfell,0,0,1,2,1/24/2014,Friday,6,5,1,6/10/2014,1,1,0,0,0,100,4.2,5
King's Landing,1,0,0,0,1/17/2014,Friday,6,4.9,1.02,4/29/2014,0,0,1,9.1,1,63.6,5.9,4.8
Astapor,0,1,0,1,1/8/2014,Wednesday,4,4.5,1,4/16/2014,0,1,0,0,1,100,1.85,5
Astapor,0,1,0,1,1/22/2014,Wednesday,4,NaN,1,1/22/2014,0,1,0,0,0,100,12.85,5
Astapor,0,1,0,1,1/12/2014,Sunday,1,NaN,1,1/21/2014,0,1,0,0,1,100,2.2,5
Winterfell,0,0,1,1,1/12/2014,Sunday,1,5,1,1/12/2014,0,0,1,0,0,0,19.85,5
King's Landing,1,0,0,0,1/24/2014,Friday,6,5,1,6/7/2014,1,1,0,0,0,50,4.78,4.8
King's Landing,1,0,0,2,1/23/2014,Thursday,5,5,1,6/20/2014,1,1,0,0,1,28.6,2.5,5
Winterfell,0,0,1,1,1/9/2014,Thursday,5,NaN,5,1/11/2014,0,0,1,100,0,100,2.96,5
Astapor,0,1,0,4,1/8/2014,Wednesday,4,4.7,1,6/30/2014,1,1,0,0,1,100,1.92,5
King's Landing,1,0,0,4,1/21/2014,Tuesday,3,5,1.31,1/28/2014,0,1,0,50,0,75,2.97,5
Astapor,0,1,0,1,1/12/2014,Sunday,1,5,1,5/11/2014,0,1,0,0,1,66.7,7.58,4.3
Winterfell,0,0,1,5,1/17/2014,Friday,6,4.4,1,1/18/2014,0,0,1,0,0,60,4.07,4.6
Winterfell,0,0,1,2,1/24/2014,Friday,6,4.8,1,5/6/2014,0,0,1,0,0,91.7,6.03,4.9
Winterfell,0,0,1,1,1/19/2014,Sunday,1,NaN,1,1/20/2014,0,1,0,0,0,0,2.72,5
Winterfell,0,0,1,0,1/24/2014,Friday,6,5,1,4/5/2014,0,1,0,0,0,100,4.69,5
Winterfell,0,0,1,2,1/3/2014,Friday,6,4.3,1,2/3/2014,0,1,0,0,0,66.7,3.41,4.7
Winterfell,0,0,1,0,1/6/2014,Monday,2,NaN,1,3/9/2014,0,1,0,0,1,0,19.04,5
King's Landing,1,0,0,10,1/28/2014,Tuesday,3,4.5,1.07,6/18/2014,1,1,0,20.5,1,87.2,2.05,4.8
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,NaN,1,5/14/2014,0,0,1,0,0,100,13.97,5
King's Landing,1,0,0,1,1/21/2014,Tuesday,3,NaN,1,1/21/2014,0,0,1,0,1,100,1.74,5
King's Landing,1,0,0,1,1/18/2014,Saturday,7,5,1,1/19/2014,0,1,0,0,0,0,1.53,5
Astapor,0,1,0,0,1/6/2014,Monday,2,NaN,1,5/20/2014,0,0,1,0,0,100,18.05,5
Astapor,0,1,0,0,1/2/2014,Thursday,5,5,1,4/10/2014,0,0,1,0,0,100,4.61,5
Astapor,0,1,0,2,1/31/2014,Friday,6,5,1,3/1/2014,0,1,0,0,0,50,9.71,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,3.3,1,4/13/2014,0,1,0,0,1,0,1.51,4
Winterfell,0,0,1,1,1/15/2014,Wednesday,4,2.5,1,2/16/2014,0,0,1,0,0,50,3.32,4.5
King's Landing,1,0,0,3,1/12/2014,Sunday,1,4.8,1.21,6/29/2014,1,1,0,16.7,0,50,3.64,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,NaN,1,3/15/2014,0,1,0,0,0,33.3,1.76,5
King's Landing,1,0,0,2,1/21/2014,Tuesday,3,5,1.16,6/28/2014,1,1,0,37.5,0,37.5,2.45,5
Astapor,0,1,0,0,1/19/2014,Sunday,1,5,1,7/1/2014,1,1,0,0,1,75,5.95,5
Astapor,0,1,0,0,1/6/2014,Monday,2,4,1,5/31/2014,0,1,0,0,0,100,1.01,5
King's Landing,1,0,0,8,1/24/2014,Friday,6,4.9,1.1,6/24/2014,1,1,0,20,0,50,3.19,4.8
Winterfell,0,0,1,1,1/3/2014,Friday,6,5,1,1/4/2014,0,1,0,0,0,0,11.05,4
King's Landing,1,0,0,2,1/8/2014,Wednesday,4,5,1,1/22/2014,0,1,0,0,0,100,7.9,5
Winterfell,0,0,1,1,1/8/2014,Wednesday,4,4,1,4/27/2014,0,0,1,0,0,71.4,3.48,4
Winterfell,0,0,1,4,1/25/2014,Saturday,7,4.5,1,2/11/2014,0,1,0,0,1,75,11.95,5
King's Landing,1,0,0,0,1/17/2014,Friday,6,4.4,1.36,6/1/2014,1,0,1,57.1,0,85.7,1.15,5
Winterfell,0,0,1,1,1/22/2014,Wednesday,4,5,1,2/24/2014,0,0,1,0,0,50,10,5
Astapor,0,1,0,3,1/24/2014,Friday,6,5,1.1,3/23/2014,0,1,0,20,0,20,6.56,5
Winterfell,0,0,1,0,1/4/2014,Saturday,7,NaN,1,3/9/2014,0,1,0,0,0,50,7.62,5
Astapor,0,1,0,0,1/18/2014,Saturday,7,NaN,1,5/15/2014,0,1,0,0,1,100,5.74,5
King's Landing,1,0,0,0,1/7/2014,Tuesday,3,5,1,6/13/2014,1,0,1,0,0,100,14.09,5
Winterfell,0,0,1,0,1/4/2014,Saturday,7,5,1,3/22/2014,0,1,0,0,1,100,11.3,5
Winterfell,0,0,1,0,1/19/2014,Sunday,1,NaN,1.75,5/3/2014,0,1,0,100,0,0,1.68,5
King's Landing,1,0,0,0,1/23/2014,Thursday,5,5,1,6/30/2014,1,1,0,0,0,33.3,2.14,5
Astapor,0,1,0,2,1/26/2014,Sunday,1,NaN,1,2/21/2014,0,0,1,0,1,100,1.73,5
Winterfell,0,0,1,0,1/6/2014,Monday,2,NaN,1,6/29/2014,1,1,0,0,0,0,4.04,5
Winterfell,0,0,1,4,1/24/2014,Friday,6,3.3,1,5/23/2014,0,0,1,0,0,52.4,1.47,4
Winterfell,0,0,1,2,1/31/2014,Friday,6,5,1,2/7/2014,0,1,0,0,1,50,9.35,4.5
Astapor,0,1,0,0,1/19/2014,Sunday,1,NaN,1,6/2/2014,1,1,0,0,1,71.4,1.89,4.9
Winterfell,0,0,1,1,1/14/2014,Tuesday,3,4,1,1/16/2014,0,0,1,0,0,100,0.22,5
Astapor,0,1,0,4,1/31/2014,Friday,6,3.3,1.22,5/24/2014,0,1,0,50,1,37.5,1.68,4.9
Winterfell,0,0,1,2,1/4/2014,Saturday,7,5,1,1/12/2014,0,0,1,0,0,0,4.01,4
Winterfell,0,0,1,3,1/7/2014,Tuesday,3,4.7,1,5/6/2014,0,1,0,0,1,57.1,1.56,5
Winterfell,0,0,1,2,1/24/2014,Friday,6,3.5,1,6/30/2014,1,1,0,0,1,50,5.99,5
Astapor,0,1,0,0,1/1/2014,Wednesday,4,3.3,1.38,6/29/2014,1,1,0,38.9,1,50,4.29,4.7
Winterfell,0,0,1,1,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,1,0,4.42,5
Winterfell,0,0,1,8,1/18/2014,Saturday,7,4.7,1.03,6/29/2014,1,1,0,5,1,50,2.5,4.6
Winterfell,0,0,1,1,1/30/2014,Thursday,5,5,1,1/31/2014,0,1,0,0,0,100,2.66,5
Winterfell,0,0,1,4,1/25/2014,Saturday,7,4.3,1,6/22/2014,1,1,0,0,0,28.6,2.88,4.2
Winterfell,0,0,1,8,1/4/2014,Saturday,7,4.6,1.13,6/29/2014,1,1,0,17,0,27.7,3.27,4.6
Astapor,0,1,0,0,1/16/2014,Thursday,5,NaN,1,6/13/2014,1,1,0,0,1,100,1.53,NaN
Astapor,0,1,0,0,1/9/2014,Thursday,5,4.5,1,3/27/2014,0,0,1,0,0,63.6,6.5,4.9
Astapor,0,1,0,2,1/21/2014,Tuesday,3,5,1,3/10/2014,0,0,1,0,1,100,6.07,4.3
Astapor,0,1,0,1,1/6/2014,Monday,2,NaN,1,2/9/2014,0,1,0,0,1,0,8.07,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,3.1,1.38,4/13/2014,0,0,1,23.1,0,53.8,2.08,4.6
Winterfell,0,0,1,2,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,0,0,4.11,5
Winterfell,0,0,1,1,1/9/2014,Thursday,5,NaN,1,3/26/2014,0,1,0,0,0,100,1.91,5
Astapor,0,1,0,0,1/12/2014,Sunday,1,NaN,1,5/21/2014,0,1,0,0,0,100,13.52,4
Winterfell,0,0,1,1,1/22/2014,Wednesday,4,5,1.5,2/17/2014,0,0,1,100,1,0,1.9,5
King's Landing,1,0,0,0,1/8/2014,Wednesday,4,NaN,1,2/26/2014,0,0,1,0,1,100,13.45,5
Astapor,0,1,0,0,1/29/2014,Wednesday,4,NaN,1,5/11/2014,0,0,1,0,0,0,19.3,5
Winterfell,0,0,1,1,1/3/2014,Friday,6,4.9,1,6/27/2014,1,1,0,0,1,87.5,12.9,5
Winterfell,0,0,1,7,1/22/2014,Wednesday,4,4.8,1.32,3/29/2014,0,0,1,30,0,30,5.47,4.5
Winterfell,0,0,1,0,1/16/2014,Thursday,5,5,1,5/1/2014,0,0,1,0,1,100,1.08,5
Astapor,0,1,0,1,1/18/2014,Saturday,7,4.5,1.03,6/28/2014,1,1,0,12.5,1,50,7.29,5
Astapor,0,1,0,4,1/23/2014,Thursday,5,5,1.02,5/18/2014,0,1,0,5,1,77.5,1.77,4.2
Astapor,0,1,0,1,1/1/2014,Wednesday,4,4,1.63,2/14/2014,0,1,0,50,0,100,1.82,5
King's Landing,1,0,0,4,1/15/2014,Wednesday,4,4.8,1,1/20/2014,0,1,0,0,0,50,10.52,5
Winterfell,0,0,1,2,1/19/2014,Sunday,1,4.3,1.05,6/29/2014,1,1,0,9.1,1,45.5,13.56,4.9
Winterfell,0,0,1,1,1/18/2014,Saturday,7,NaN,1,1/18/2014,0,0,1,0,0,0,3.72,5
Astapor,0,1,0,0,1/25/2014,Saturday,7,4.7,1,5/17/2014,0,0,1,0,1,100,2.59,4.5
Winterfell,0,0,1,5,1/1/2014,Wednesday,4,5,1.02,7/1/2014,1,1,0,2.9,0,55.9,5.18,4.7
King's Landing,1,0,0,0,1/29/2014,Wednesday,4,5,1,3/28/2014,0,1,0,0,0,100,50.13,5
Astapor,0,1,0,6,1/11/2014,Saturday,7,4.5,1,5/26/2014,0,0,1,0,0,65.4,3.3,4.7
Winterfell,0,0,1,1,1/4/2014,Saturday,7,5,1,4/23/2014,0,1,0,0,0,33.3,15.56,5
Astapor,0,1,0,1,1/13/2014,Monday,2,5,1,1/14/2014,0,1,0,0,0,100,23.39,5
King's Landing,1,0,0,0,1/8/2014,Wednesday,4,NaN,1,3/1/2014,0,1,0,0,0,0,5.14,5
Astapor,0,1,0,3,1/7/2014,Tuesday,3,4.8,1,6/27/2014,1,1,0,0,0,66.7,2.06,5
Winterfell,0,0,1,7,1/24/2014,Friday,6,4,1,1/26/2014,0,1,0,0,0,28.6,6.47,5
King's Landing,1,0,0,2,1/17/2014,Friday,6,5,1,1/19/2014,0,1,0,0,0,0,2.34,5
Winterfell,0,0,1,0,1/5/2014,Sunday,1,5,1,3/1/2014,0,1,0,0,0,100,6.43,5
Winterfell,0,0,1,8,1/26/2014,Sunday,1,4.1,1.14,4/18/2014,0,1,0,27.3,0,63.6,5.72,5
Winterfell,0,0,1,0,1/6/2014,Monday,2,NaN,1,6/8/2014,1,1,0,0,0,33.3,6.21,4.3
Winterfell,0,0,1,3,1/18/2014,Saturday,7,5,1.09,6/26/2014,1,1,0,8.7,1,47.8,4.95,4.7
Winterfell,0,0,1,6,1/7/2014,Tuesday,3,4,1,6/29/2014,1,1,0,0,0,76.9,4.24,4.5
Winterfell,0,0,1,3,1/30/2014,Thursday,5,3.3,1,3/1/2014,0,1,0,0,1,66.7,4.93,5
Astapor,0,1,0,1,1/21/2014,Tuesday,3,5,1,1/21/2014,0,0,1,0,0,100,6.5,4
Winterfell,0,0,1,0,1/11/2014,Saturday,7,5,1,5/27/2014,0,0,1,0,0,60,9.26,4.8
Winterfell,0,0,1,0,1/24/2014,Friday,6,4.5,1.08,3/26/2014,0,1,0,8.3,0,83.3,3.92,4.8
Winterfell,0,0,1,4,1/19/2014,Sunday,1,4.8,1,4/20/2014,0,1,0,0,0,44.4,1.57,4.8
Astapor,0,1,0,2,1/12/2014,Sunday,1,5,1.19,4/26/2014,0,0,1,25,0,50,3.86,5
King's Landing,1,0,0,0,1/3/2014,Friday,6,NaN,1,2/18/2014,0,1,0,0,0,100,19.68,5
Winterfell,0,0,1,0,1/22/2014,Wednesday,4,5,1,4/9/2014,0,1,0,0,0,100,1.33,5
King's Landing,1,0,0,2,1/28/2014,Tuesday,3,5,1.16,6/29/2014,1,1,0,37.5,0,75,2.32,5
Astapor,0,1,0,1,1/6/2014,Monday,2,5,1.58,6/22/2014,1,1,0,66.7,0,33.3,3.41,5
Winterfell,0,0,1,6,1/23/2014,Thursday,5,4.6,1,6/24/2014,1,1,0,0,1,85.7,2.8,4.8
Astapor,0,1,0,1,1/25/2014,Saturday,7,4,1,1/26/2014,0,0,1,0,1,0,2.65,4
Astapor,0,1,0,0,1/20/2014,Monday,2,NaN,1,5/31/2014,0,0,1,0,0,100,0.8,5
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,4.8,1.09,6/30/2014,1,1,0,8.7,0,47.8,3.1,4.3
Winterfell,0,0,1,5,1/5/2014,Sunday,1,4.4,1.02,6/24/2014,1,1,0,3.8,1,60.4,4.13,4.7
Astapor,0,1,0,1,1/23/2014,Thursday,5,3.3,1,6/28/2014,1,1,0,0,1,66.7,2.96,4.4
Astapor,0,1,0,0,1/31/2014,Friday,6,4.5,1,4/13/2014,0,0,1,0,1,0,1.59,5
Astapor,0,1,0,0,1/4/2014,Saturday,7,5,1,5/31/2014,0,1,0,0,0,83.3,1.43,4.2
Astapor,0,1,0,2,1/5/2014,Sunday,1,5,1.03,4/19/2014,0,0,1,12.5,0,87.5,2.78,5
Winterfell,0,0,1,15,1/10/2014,Friday,6,4.6,1.01,6/28/2014,1,1,0,3.5,0,45.6,1.62,4.9
Astapor,0,1,0,0,1/29/2014,Wednesday,4,4.5,1.04,6/26/2014,1,1,0,8.3,0,91.7,2.62,5
King's Landing,1,0,0,1,1/16/2014,Thursday,5,5,1,1/17/2014,0,0,1,0,0,100,23.48,5
Astapor,0,1,0,3,1/12/2014,Sunday,1,5,1,2/7/2014,0,1,0,0,1,100,1.18,4
Astapor,0,1,0,0,1/11/2014,Saturday,7,5,2,6/27/2014,1,1,0,100,1,100,4.51,5
Astapor,0,1,0,1,1/30/2014,Thursday,5,NaN,1,4/2/2014,0,1,0,0,0,100,4.25,5
King's Landing,1,0,0,2,1/7/2014,Tuesday,3,5,1.21,5/26/2014,0,1,0,28.6,1,71.4,2.59,4.9
Winterfell,0,0,1,1,1/19/2014,Sunday,1,3.8,1.06,6/26/2014,1,1,0,12.5,0,87.5,2.98,4.6
Winterfell,0,0,1,14,1/17/2014,Friday,6,4.5,1.01,6/9/2014,1,1,0,2.4,1,73.8,3.86,4.6
Winterfell,0,0,1,0,1/1/2014,Wednesday,4,1,1,4/20/2014,0,1,0,0,1,0,8.1,5
Astapor,0,1,0,0,1/15/2014,Wednesday,4,NaN,1,5/26/2014,0,1,0,0,0,100,6.88,5
Astapor,0,1,0,1,1/17/2014,Friday,6,5,1,1/18/2014,0,0,1,0,0,100,1.72,5
Astapor,0,1,0,0,1/6/2014,Monday,2,NaN,1.25,4/1/2014,0,1,0,50,0,50,5.77,5
Winterfell,0,0,1,7,1/23/2014,Thursday,5,4.3,1,5/9/2014,0,1,0,0,0,85.7,1.27,5
Winterfell,0,0,1,0,1/11/2014,Saturday,7,5,1,5/17/2014,0,1,0,0,1,75,4.35,5
Winterfell,0,0,1,8,1/18/2014,Saturday,7,4.5,1,5/25/2014,0,1,0,0,0,60,1.4,4.5
Winterfell,0,0,1,0,1/4/2014,Saturday,7,4.8,1.38,5/24/2014,0,1,0,50,0,25,2.58,4.7
King's Landing,1,0,0,15,1/19/2014,Sunday,1,5,1.08,6/8/2014,1,1,0,18.8,1,78.1,2.43,5
Astapor,0,1,0,1,1/31/2014,Friday,6,NaN,1,2/1/2014,0,1,0,0,0,100,4.3,5
Winterfell,0,0,1,0,1/12/2014,Sunday,1,4.4,1.13,6/22/2014,1,1,0,5.9,1,64.7,4.47,4.8
Winterfell,0,0,1,0,1/24/2014,Friday,6,NaN,1,3/4/2014,0,0,1,0,1,100,16.15,5
Astapor,0,1,0,3,1/11/2014,Saturday,7,5,1,1/12/2014,0,0,1,0,1,0,10,4.7
Winterfell,0,0,1,3,1/12/2014,Sunday,1,5,1.09,5/29/2014,0,1,0,12.5,1,100,5.63,5
King's Landing,1,0,0,0,1/4/2014,Saturday,7,4.9,1.03,6/21/2014,1,1,0,5.3,0,47.4,2.71,4.9
Winterfell,0,0,1,1,1/31/2014,Friday,6,5,1,1/31/2014,0,1,0,0,0,100,9.85,5
Astapor,0,1,0,0,1/29/2014,Wednesday,4,5,1,4/18/2014,0,0,1,0,0,100,2,5
Astapor,0,1,0,3,1/21/2014,Tuesday,3,5,1,1/25/2014,0,0,1,0,0,66.7,2.75,5
Winterfell,0,0,1,2,1/7/2014,Tuesday,3,4.2,1,6/29/2014,1,1,0,0,1,64.7,3.82,4.6
Winterfell,0,0,1,1,1/28/2014,Tuesday,3,5,1,1/28/2014,0,1,0,0,1,100,6.46,5
King's Landing,1,0,0,0,1/4/2014,Saturday,7,5,1,6/30/2014,1,1,0,0,0,0,6.26,4.6
Astapor,0,1,0,2,1/26/2014,Sunday,1,4.5,1,1/31/2014,0,0,1,0,0,100,4.79,5
Astapor,0,1,0,1,1/16/2014,Thursday,5,NaN,1.25,1/17/2014,0,1,0,100,0,100,2.57,5
Winterfell,0,0,1,0,1/22/2014,Wednesday,4,NaN,1,6/2/2014,1,1,0,0,1,100,3.94,5
Winterfell,0,0,1,2,1/25/2014,Saturday,7,3,1.01,6/29/2014,1,1,0,3.5,0,47.4,2.49,4.8
Astapor,0,1,0,2,1/21/2014,Tuesday,3,3.5,1.31,3/21/2014,0,1,0,25,0,75,2.25,5
Winterfell,0,0,1,1,1/18/2014,Saturday,7,2,1,1/18/2014,0,1,0,0,1,0,2.29,5
King's Landing,1,0,0,0,1/10/2014,Friday,6,NaN,1,6/14/2014,1,1,0,0,1,0,3.31,5
Winterfell,0,0,1,0,1/17/2014,Friday,6,5,1,6/21/2014,1,1,0,0,1,66.7,3.36,4.7
Winterfell,0,0,1,0,1/12/2014,Sunday,1,NaN,1,3/23/2014,0,0,1,0,0,0,2.82,5
